0,0.505143884,870354,0,0.445308427,753745,0,0.7024654090000001,133487,0,0.6124628910000001,140802,0,0.548877494,476835,0,0.5667815979999999,642415,0,0.631378815,616435,0,0.540801497,1008039,0,0.474155602,392232,0,0.605244541,1236829,0,0.481687432,297446,0,0.524512883,560440,0,0.512743459,266215,0,0.505734723,1078692,0,0.492563895,424483,0,0.534432204,409936,0,0.437290501,283713,0,0.466007213,230696,0,0.580833716,554985,0,0.478416866,314667,0,0.743245893,1529958,0,0.715398027,318898,0,0.623876859,519080,0,0.763299836,1510075,0,0.692085921,31564,0,0.7026030879999999,437903,0,0.723908432,999777,0,0.787414682,454768,0,0.7669526240000001,521173,0,0.7530186720000001,381956,0,0.738520127,580320,0,0.684423097,529855,0,0.752622204,814010,0,0.7215677420000001,84121,0,0.711265997,2298323,0,0.707298373,815168,0,0.739671953,2193590,0,0.756132672,1586625,0,0.7160735579999999,612310,0,0.7098621540000001,600163,0,0.7317564990000001,3498739,0,0.630571451,995746,0,0.604961179,2029074,0,0.581938494,901896,0,0.617457588,617508,0,0.608464378,1388525,0,0.550255862,769751,0,0.6682493829999999,1895686,0,0.676436248,2490656,0,0.594985651,1119627,0,0.7343137209999999,684627,0,0.740553252,994628,0,0.60542277,1655169,0,0.604222814,595527,0,0.7631228390000001,1055450,0,0.651727126,330086,0,0.71642599,391605,0,0.7055038490000001,242285,0,0.659191412,618931,0,0.742329495,1696694,0,0.720078397,687271,0,0.71477477,483439,0,0.690590155,259898,0,0.701193242,622506,0,0.68448823,259648,0,0.729621152,954605,0,0.629412179,1648902,0,0.6233285479999999,1890422,0,0.722114831,561293,0,0.72497452,1128350,0,0.6855983959999999,1214205,0,0.670595187,964655,0,0.601811964,1074304,0,0.649702655,1505324,0,0.652542605,1205437,0,0.688493318,1450001,0,0.62418525,1334152,0,0.591901793,942011,0,0.604465449,1295189,0,0.638965074,1743931,0,0.654577548,1634445,0,0.7044658709999999,1061204,0,0.7054335070000001,958405,0,0.683508515,922088,0,0.707457916,900332,0,0.733684972,1514432,0,0.417619069,1089263,0,0.7032744609999999,1809733,0,0.575229115,1042708,0,0.740551379,3656539,0,0.7674931140000001,887978,0,0.718937699,2241624,0,0.791529626,1709346,0,0.804054815,142004,0,0.759651051,582320,0,0.771133156,2543243,0,0.7796431509999999,2292958,0,0.76078185,2731929,0,0.606013809,1969168,0,0.582712944,1774692,0,0.540962386,2363937,0,0.563492285,2039547,0,0.641240592,2137045,0,0.5940037220000001,3674179,0,0.581083414,2548462,0,0.566174008,1206516,0,0.552614507,1458248,0,0.555387252,1335551,0,0.573938959,1634409,0,0.649086849,6626178,0,0.61707565,2677333,0,0.531668875,3307743,0,0.550973987,3687165,0,0.46073182,669919,0,0.456388495,2603751,0,0.453638317,1828730,0,0.460083794,1036346,0,0.53283637,2037573,0,0.591034559,2583052,0,0.527436352,1421326,0,0.526636817,1110906,0,0.521533737,2408523,0,0.535310916,1156597,0,0.490864584,1388552,0,0.46139077700000003,1797485,0,0.5321535829999999,1544338,0,0.6654719029999999,1951014,0,0.56700402,1222755,0,0.524255401,1411129,0,0.5157797820000001,3068420,0,0.462655903,867848,0,0.599214974,3466382,0,0.5834034029999999,4143512,0,0.579842361,3682713,0,0.47440175100000004,4772006,0,0.44680944899999997,2335819,0,0.5342347470000001,1840221,0,0.62185871,3443689,0,0.612387264,1303048,0,0.667129609,4681645,0,0.681352333,1648115,0,0.580610665,3499171,0,0.569578177,3673889,0,0.602394824,1564708,0,0.591926614,2547184,0,0.60661533,4418797,0,0.609171725,2498156,0,0.6442955929999999,1868529,0,0.42029351200000004,3681896,0,0.49271180700000006,4448359,0,0.522447732,2031007,0,0.495895944,3006538,0,0.505824692,4021243,0,0.5093080010000001,4483992,0,0.542801157,4092845,0,0.570583847,3108367,0,0.6813443090000001,4589838,0,0.577245322,3405559,0,0.579606769,1885204,0,0.613954592,1656616,0,0.67138468,1581810,0,0.67474131,1379545,0,0.651516214,1796184,0,0.707887423,4581268,0,0.636220439,1689974,0,0.65271242,1998603,0,0.524881466,1221592,0,0.5916036170000001,1104285,0,0.5572253460000001,875958,0,0.557369916,1799410,0,0.53550059,991730,0,0.574371195,2632733,0,0.601892843,3209141,0,0.508518401,1599596,0,0.615634244,5954391,0,0.519047603,3260699,0,0.587172541,2470996,0,0.620103608,2397888,0,0.589895439,3797117,0,0.40093917799999995,3487731,0,0.37885070299999996,1117361,0,0.404137918,2148665,0,0.489235186,3433919,0,0.480181081,2559297,0,0.565552185,2464464,0,0.556762165,1715183,0,0.528603723,2684703,0,0.608059411,4440895,0,0.548406753,3564544,0,0.604731266,3100946,0,0.600773573,4613913,0,0.617889289,2205968,0,0.606088573,3239774,0,0.607822208,4494204,0,0.607012796,3620268,0,0.601511914,1952756,0,0.653795745,3676841,0,0.57669402,1578213,0,0.572166666,2496970,0,0.52922243,1862559,0,0.594654209,1774480,0,0.504517585,1436719,0,0.447131441,3935042,0,0.446517227,5099371,0,0.432304349,656246,0,0.41967663,3423574,0,0.48031111299999996,4487379,0,0.463547676,2229076,0,0.42530274,2811569,0,0.44075721700000003,1690400,0,0.408110717,3264619,0,0.41686027700000006,3071029,0,0.41692119200000005,2001762,1,0.42353476,1900661,0,0.46138084,3937385,0,0.522641032,4801062,0,0.539809337,2562012,0,0.579551378,3330464,0,0.545933537,3951862,0,0.55128138,3495021,0,0.502838628,4261566,0,0.521343755,2970541,0,0.46075616399999997,1666886,0,0.517836463,3037766,0,0.474414465,2034763,0,0.586224242,1367765,0,0.5068077910000001,1000912,0,0.516508418,636342,0,0.5281849479999999,2877653,0,0.592566539,5838465,0,0.586111603,2728407,0,0.58007199,1706352,0,0.5658417689999999,1626384,0,0.6080681960000001,2959918,0,0.577149554,2540073,0,0.523205261,4391418,0,0.49163597200000003,2219146,0,0.487721859,1760405,0,0.549963432,1125313,0,0.5512661179999999,700843,0,0.696652863,43709,0,0.6848096159999999,136435,0,0.726870957,146850,0,0.75578931,283583,0,0.521699982,49977,0,0.577650184,83947,0,0.48861354700000004,78690,0,0.685540824,176573,0,0.5425893970000001,83448,0,0.576678483,112274,0,0.630717439,99214,0,0.515147225,35320,0,0.493665079,148226,0,0.42843491899999997,111975,0,0.651053836,83030,0,0.397562883,92076,0,0.5542228889999999,8004,0,0.5889238170000001,54080,0,0.569987511,145726,0,0.471961071,21167,0,0.47800687299999994,250260,0,0.8195065309999999,194622,0,0.7309121390000001,140757,0,0.770744786,166343,0,0.733972878,378811,0,0.647988594,163418,0,0.597728336,196596,0,0.5914547179999999,50484,0,0.557159072,74004,0,0.7369322509999999,267988,0,0.653272981,95219,0,0.5519735029999999,479148,0,0.604375369,140651,0,0.714718231,274143,0,0.6585242570000001,237399,0,0.637907184,422168,0,0.757976957,517992,0,0.711806066,456113,0,0.705600061,183998,0,0.626305641,144182,0,0.696945487,86364,0,0.78488476,83955,0,0.850830234,400309,0,0.801638236,125745,0,0.838905401,64937,0,0.75031593,161428,0,0.533199315,117894,0,0.7465089970000001,56574,0,0.7888527759999999,1725739,0,0.738366737,876001,0,0.730288449,378230,0,0.74991606,693947,0,0.557604568,643291,0,0.6043936,317917,0,0.576545309,142334,0,0.6015683470000001,383461,0,0.6021441820000001,258840,0,0.699860277,825922,0,0.47460290899999996,395124,0,0.5515520629999999,887142,0,0.473175434,1949258,0,0.5590026810000001,1008183,0,0.529668368,1693622,0,0.5639116670000001,957423,0,0.605827391,2823768,0,0.576147933,1924110,0,0.65585043,1042137,0,0.616539359,686133,0,0.601178226,1327929,0,0.6668986339999999,1326335,0,0.706750358,1151050,0,0.727786343,1092256,0,0.6765133729999999,1066888,0,0.582669063,956313,0,0.657971434,214102,0,0.6761007179999999,1736617,0,0.647274405,1228686,0,0.617880284,659296,0,0.587541486,738804,0,0.539034598,482162,0,0.655875752,1517542,0,0.798437403,1253938,0,0.6891447940000001,771639,0,0.602938715,950075,0,0.524543888,928500,0,0.565040377,831668,0,0.7123503440000001,1846823,0,0.645205102,3872846,0,0.656419847,2819086,0,0.49537765899999997,3007134,0,0.646483634,1676276,0,0.523066702,3988845,0,0.57093809,7103807,0,0.616275849,3502404,0,0.679904783,7717563,0,0.6735341359999999,5167600,0,0.7601258209999999,10009781,0,0.738952863,5519145,0,0.620849151,3596674,0,0.55455332,2930115,0,0.743336999,4850029,0,0.797950005,4496694,0,0.67773627,8161961,0,0.689683209,5913457,0,0.76987642,5095875,0,0.494015652,1322784,0,0.489086055,1042886,0,0.544843416,716259,0,0.512569342,2445474,0,0.531835909,1492073,0,0.46021738,1313551,0,0.420021607,1150567,0,0.39190624,900422,0,0.641539333,2684487,0,0.617515141,2062330,0,0.562391996,461790,0,0.65725904,2293919,0,0.528160922,1939869,0,0.482383236,726978,0,0.584175221,1734495,0,0.628259938,949443,0,0.508844883,1321442,0,0.538924608,791042,0,0.655891235,2914253,0,0.535031069,531885,0,0.545954841,1025213,0,0.572874588,599578,0,0.48428582600000003,1502338,0,0.5755500179999999,1065056,0,0.664155058,1481255,0,0.700389125,579505,0,0.675911705,1041099,0,0.632980289,312520,0,0.64120487,2093437,0,0.584169797,1801733,0,0.543468011,2519738,0,0.698647593,2320529,0,0.726358046,1506337,0,0.756244441,1440361,0,0.781925836,1136971,0,0.76642865,2624470,0,0.706250356,1827192,0,0.695759848,1192811,0,0.6825574390000001,1273821,0,0.714966623,962789,0,0.777171463,2251673,0,0.76053228,1698730,0,0.626248395,3529031,0,0.454360117,577817,0,0.545328805,733110,0,0.615674061,441162,0,0.652953294,610183,0,0.562317579,1648997,0,0.49048464700000005,610382,0,0.5086256370000001,1576869,0,0.421252574,967911,0,0.385257825,1220946,0,0.411764749,1379647,0,0.39906913299999996,613192,0,0.603752825,658917,0,0.503389147,2359886,0,0.5816989929999999,851669,0,0.636980717,1493984,0,0.620532222,1206640,0,0.629517561,1619707,0,0.599392783,2663629,0,0.5035305870000001,822526,0,0.65601285,1537133,0,0.688835577,3343872,0,0.6471042889999999,4063872,0,0.6177298760000001,1032754,0,0.683728421,799781,0,0.608915789,748941,0,0.46056004899999997,1413199,0,0.404956372,139820,0,0.358364659,533638,0,0.340551659,255230,0,0.476876869,687861,0,0.600052391,1965970,0,0.642932346,1703005,0,0.667906474,2032036,0,0.624648874,786754,0,0.52191188,1726050,0,0.517546081,1445166,0,0.535092134,1762375,0,0.5435790739999999,1016520,0,0.649882823,2378458,0,0.591444204,1264219,0,0.6154423529999999,2228935,0,0.609595088,2365106,0,0.5531873970000001,644758,0,0.6159718279999999,826067,0,0.622638131,1340411,0,0.567588204,1455069,0,0.624597355,1986864,0,0.591408235,1512681,0,0.591775995,1563715,0,0.492881988,2185793,0,0.704712703,3276697,0,0.526540192,1873046,0,0.396806075,1385881,0,0.520272814,1545814,0,0.591495502,1458875,0,0.700399526,2371061,0,0.5950910979999999,1311332,0,0.615967143,1331597,0,0.59654162,1575362,0,0.61800461,570465,0,0.653034197,1241350,0,0.61203351,1292042,0,0.713058029,2463289,0,0.658316039,1091854,0,0.537545918,704524,0,0.5734753370000001,1054905,0,0.618960439,2090922,0,0.6266221270000001,1379131,0,0.674398748,1701698,0,0.526757947,1241519,0,0.555111937,845071,0,0.566752622,1066063,0,0.582719487,749237,0,0.5330677979999999,1127033,0,0.496535183,1178273,0,0.343477574,1025048,0,0.28772879,728999,0,0.558458728,1310061,0,0.539263202,757847,0,0.598516707,2092371,0,0.546361071,3120506,0,0.623570588,1343734,0,0.73837727,2035064,0,0.650062238,2428589,0,0.7404287970000001,1391753,0,0.7534780240000001,7214225,0,0.6226988139999999,1756268,0,0.7162608640000001,3804558,0,0.646507901,2160119,0,0.6724377359999999,585449,0,0.671805655,2743082,0,0.657420139,1514190,0,0.655213836,2880365,0,0.741252757,2092745,0,0.721880877,2299885,0,0.602651608,2390776,0,0.473498016,2127086,0,0.694512661,4165626,0,0.627372323,590297,0,0.720994391,1551019,0,0.617492586,228291,0,0.753500863,1329672,0,0.6863294240000001,1705678,0,0.751713197,6081322,0,0.6072151689999999,807022,0,0.730844567,52074,0,0.7864499690000001,191173,0,0.649473828,343709,0,0.549967694,1648295,0,0.630913245,2050862,0,0.683673462,4229917,0,0.72687025,2586258,0,0.778034253,1813906,0,0.726650573,1197160,0,0.779614983,2888445,0,0.78373184,1300774,0,0.789460135,4653570,0,0.7496746740000001,1200334,0,0.759347966,1322507,0,0.660208101,1072942,0,0.716150246,2204307,0,0.729552711,2772348,0,0.6513641179999999,3361292,0,0.6716323590000001,1177345,0,0.63058811,1836086,0,0.610257748,1959046,0,0.6764783120000001,3701282,0,0.711516775,6107187,0,0.743856321,11060148,0,0.809609465,9356962,0,0.813188907,3085411,0,0.7364642020000001,2634200,0,0.760569805,9429408,0,0.693766166,4543159,0,0.664787012,2585049,0,0.6725917570000001,2454196,0,0.6864300640000001,1657576,0,0.674117759,4317756,0,0.740974005,3003741,0,0.7426258570000001,1615069,0,0.783930108,849651,0,0.7290619890000001,3876001,0,0.72620948,2822143,0,0.541122828,2741239,0,0.544738343,2551335,0,0.584394014,3776269,0,0.539723561,3033288,1,0.733430916,3943323,0,0.667963187,5296741,0,0.478813865,4053028,0,0.573553611,3488809,0,0.5878941839999999,3512576,0,0.58277382,2797370,0,0.5532067829999999,2703114,0,0.528215711,2344474,0,0.598577258,4290589,0,0.638026415,5154296,0,0.673713972,3936966,0,0.66625035,4517398,0,0.60567804,4887813,0,0.5605486820000001,3397448,0,0.6182398379999999,2963557,0,0.5955887120000001,2882469,0,0.5247762220000001,4053463,0,0.566252437,4081148,0,0.639155988,4174064,0,0.638545704,4779661,0,0.589184189,1889752,0,0.5733019,2177331,0,0.61214877,1703300,0,0.507965006,1928812,0,0.582109042,1389920,0,0.6577087460000001,1064570,0,0.7047362159999999,1847023,0,0.7528036020000001,1437169,0,0.679392089,1597668,0,0.579639525,2452595,0,0.655270161,1659456,0,0.672599341,1945497,0,0.720589838,1752753,0,0.786869108,1177361,0,0.71913273,1137961,0,0.676896057,2678980,0,0.7807759890000001,9621551,0,0.636653415,1805769,0,0.689732896,1776421,0,0.797417652,2089649,0,0.744567815,554519,0,0.653814384,3001127,0,0.553765658,1020791,0,0.556191224,2566326,0,0.434314566,1174271,0,0.661428234,1536401,0,0.624029562,1255104,0,0.695058042,990923,0,0.623254723,1082636,0,0.81057887,818008,0,0.78438404,640537,0,0.815116405,64473,0,0.7935687920000001,1307375,0,0.8475748940000001,2523003,0,0.78978371,817420,0,0.847438335,3086293,0,0.805100756,4112920,0,0.7969909609999999,2809934,0,0.8581789059999999,3121200,0,0.869999525,3282388,0,0.832309865,1108974,0,0.886175136,1974551,0,0.8707616220000001,2127789,0,0.887374605,1197412,0,0.850077503,2635375,0,0.843698195,3301427,0,0.7488313090000001,3728104,0,0.812673509,4646732,0,0.753674856,3998252,0,0.7046988679999999,3936331,0,0.6599981739999999,2464875,0,0.6348241179999999,3458873,0,0.656382896,3482056,0,0.681182856,1726601,0,0.662891519,2251744,0,0.774614696,735394,0,0.6861057290000001,2159775,0,0.6829955670000001,1064493,0,0.74899478,2722290,0,0.664911017,565223,0,0.636650974,754894,0,0.696600502,2605914,0,0.750414798,1616450,0,0.74862629,1264277,0,0.74442223,2405890,0,0.686222653,1618345,0,0.716707702,1339101,0,0.748269071,3038252,0,0.6983551640000001,1245899,0,0.7201753809999999,1942288,0,0.723299432,1353445,0,0.77117787,1750176,0,0.738799109,3077233,0,0.828036532,1870374,0,0.609027616,1506843,0,0.631956757,1879809,0,0.762253528,3458045,0,0.7101771159999999,2479052,0,0.706036745,55626,0,0.764661066,950289,0,0.872154199,41816,0,0.77372117,200222,0,0.687584822,36842,0,0.745125335,105597,0,0.7989602840000001,238142
